order_id,customer_id,product,category,price,quantity,discount_percent,total_amount,city,region,store,sales_channel,size,payment_method,order_date,rating
270,,Sneakers,Footwear,5696.0,2.0,21.0,8999.68,Delhi,West,Puma Store C,Store,L,Card,2023-11-02,5.0
271,,Shorts,Apparel,3731.0,4.0,24.0,11342.24,Hyderabad,West,Puma Store B,Online,Unknown,UPI,2023-04-04,1.0
272,,T-shirt,Apparel,2975.0,1.0,10.0,2677.5,Delhi,North,Puma Store C,Online,S,Cash,2023-05-04,1.0
273,3606,T-shirt,Apparel,4489.0,3.0,23.0,10369.59,Mumbai,North,Puma Store B,Online,XL,UPI,2023-01-24,1.0
275,1457,T-shirt,Apparel,2665.0,2.0,6.0,5010.2,Hyderabad,North,Puma Store A,Store,M,Cash,2023-04-25,5.0
,2754,Jacket,Apparel,904.0,1.0,19.0,732.24,Mumbai,North,Unknown,Online,L,UPI,2023-04-22,5.0
278,3222,T-shirt,Unknown,4579.0,4.0,6.0,17217.039999999997,Hyderabad,West,Puma Store B,Online,L,Cash,2023-08-25,4.0
279,2623,Jacket,Apparel,3669.0,3.0,14.0,9466.02,Mumbai,North,Puma Store A,Store,Unknown,Card,2023-09-06,2.0
280,2013,Shorts,Apparel,4941.0,2.0,30.0,6917.4,Mumbai,West,Puma Store B,Store,XL,UPI,2023-03-11,5.0
281,1639,Running Shoes,Footwear,10867.0,1.0,2.0,10649.66,Delhi,Unknown,Puma Store A,Store,XL,Unknown,2023-01-28,3.0
282,4072,Unknown,Apparel,828.0,1.0,14.0,712.08,Delhi,South,Puma Store A,Online,S,Card,2023-04-01,5.0
283,4642,Running Shoes,Footwear,7006.0,2.0,30.0,9808.4,Mumbai,South,Puma Store A,Store,M,Cash,,5.0
284,1749,T-shirt,Apparel,3396.0,3.0,21.0,8048.52,Pune,North,Puma Store A,Online,M,Card,2023-10-28,4.0
285,1661,Jacket,Apparel,2280.0,2.0,3.0,4423.2,Hyderabad,North,Puma Store A,Store,L,Card,2023-08-03,4.0
286,3388,Jacket,Apparel,1719.0,1.0,15.0,1684.62,Hyderabad,North,Puma Store B,Online,XL,Card,2023-10-13,5.0
,3125,Sneakers,Footwear,8860.0,3.0,9.0,24187.8,Bangalore,West,Puma Store C,Store,M,Cash,2023-12-23,5.0
288,1082,Shorts,Apparel,2725.0,2.0,15.0,5123.0,Delhi,North,Puma Store C,Online,L,UPI,2023-02-04,3.0
290,1459,Shorts,Apparel,3762.0,1.0,11.0,3348.18,Delhi,West,Puma Store B,Store,L,UPI,2023-10-29,5.0
291,,Unknown,Footwear,5583.0,2.0,9.0,10161.06,Delhi,North,Puma Store A,Store,L,UPI,2023-11-13,3.0
293,4154,T-shirt,Apparel,4835.0,4.0,5.0,18373.0,Mumbai,South,Puma Store A,Store,Unknown,Unknown,2023-11-12,1.0
,2463,Unknown,Apparel,4093.0,3.0,8.0,11296.68,Delhi,West,Puma Store B,Online,M,Card,2023-11-03,4.0
295,,T-shirt,Apparel,3630.0,1.0,15.0,2976.6000000000004,Mumbai,North,Puma Store C,Unknown,L,Unknown,2023-03-02,3.0
296,3848,Sneakers,Footwear,10484.0,3.0,5.0,29879.4,Unknown,West,Puma Store B,Unknown,XL,Card,2023-10-02,1.0
297,2941,Running Shoes,Footwear,6547.0,1.0,9.0,5957.77,Delhi,West,Puma Store A,Online,M,Cash,,2.0
299,3676,Running Shoes,Footwear,4085.0,1.0,21.0,3227.15,Delhi,South,Puma Store C,Online,M,UPI,2023-07-09,2.0
300,,Running Shoes,Footwear,3170.0,2.0,18.0,5198.8,Hyderabad,North,Puma Store B,Online,L,Unknown,2023-03-06,1.0
301,2558,Sneakers,Footwear,3244.0,1.0,25.0,2433.0,Hyderabad,Unknown,Puma Store C,Online,XL,UPI,2023-08-02,3.0
302,3598,Unknown,Apparel,2240.0,1.0,10.0,2016.0,Mumbai,North,Unknown,Store,XL,Cash,2023-06-13,3.0
303,1777,Cap,Unknown,855.0,3.0,30.0,1795.4999999999998,Bangalore,South,Puma Store B,Store,M,Card,2023-08-26,5.0
304,1988,Shorts,Apparel,4497.0,2.0,17.0,7465.019999999999,Bangalore,North,Puma Store A,Online,L,Unknown,2023-05-03,1.0
305,4903,Cap,Accessories,1880.0,1.0,18.0,1541.6,Unknown,West,Puma Store B,Store,XL,Cash,2023-08-05,5.0
306,2683,Sneakers,Footwear,3862.0,3.0,6.0,10890.84,Unknown,Unknown,Puma Store A,Store,XL,Unknown,2023-04-02,5.0
307,1556,Cap,Accessories,646.0,2.0,3.0,1253.24,Delhi,Unknown,Puma Store B,Online,XL,UPI,2023-03-10,5.0
308,,Cap,Accessories,1738.0,4.0,15.0,6743.44,Pune,West,Puma Store A,Online,S,UPI,2023-05-14,3.0
312,,T-shirt,Apparel,2458.0,2.0,25.0,3687.0,Bangalore,North,Puma Store C,Online,S,Card,2023-07-14,3.0
315,,T-shirt,Apparel,800.0,1.0,20.0,640.0,Delhi,South,Puma Store B,Online,S,UPI,2023-11-18,3.0
,1267,Running Shoes,Footwear,8480.0,2.0,15.0,14755.2,Hyderabad,South,Puma Store C,Store,XL,UPI,2023-05-16,3.0
317,2465,Cap,Accessories,406.0,1.0,17.0,336.98,Hyderabad,South,Puma Store B,Online,L,UPI,2023-01-21,5.0
318,,Running Shoes,Footwear,10044.0,3.0,23.0,23201.64,Unknown,Unknown,Puma Store A,Store,XL,UPI,2023-07-11,4.0
320,4528,T-shirt,Unknown,4914.0,2.0,22.0,7665.84,Delhi,West,Puma Store A,Store,S,Cash,2023-02-09,1.0
323,4729,Cap,Accessories,1521.0,2.0,4.0,2920.32,Bangalore,South,Puma Store B,Store,Unknown,UPI,2023-09-02,1.0
324,1489,Sneakers,Footwear,11661.0,2.0,0.0,23322.0,Delhi,West,Puma Store C,Store,Unknown,Cash,2023-03-06,3.0
,3022,Shorts,Apparel,2751.0,4.0,27.0,8032.92,Bangalore,South,Puma Store B,Store,M,UPI,2023-01-30,2.0
328,4835,Sneakers,Footwear,9244.0,4.0,29.0,26252.96,Pune,Unknown,Puma Store A,Online,XL,UPI,2023-10-13,2.0
331,2140,T-shirt,Apparel,3060.0,1.0,5.0,2907.0,Bangalore,Unknown,Puma Store B,Store,M,Cash,2023-10-28,5.0
332,1606,Sneakers,Unknown,11151.0,2.0,0.0,22302.0,Pune,North,Puma Store C,Online,M,Cash,2023-09-09,2.0
335,1167,T-shirt,Apparel,1533.0,2.0,2.0,3004.68,Bangalore,South,Puma Store B,Store,S,UPI,2023-01-08,2.0
337,2723,Jacket,Apparel,4387.0,3.0,26.0,9739.14,Delhi,North,Puma Store C,Online,S,UPI,2023-07-24,1.0
339,3416,Running Shoes,Footwear,10990.0,2.0,20.0,17584.0,Bangalore,West,Puma Store B,Store,XL,UPI,2023-06-26,5.0
340,4575,T-shirt,Apparel,1858.0,4.0,7.0,6911.759999999999,Delhi,West,Puma Store B,Unknown,S,Cash,2023-07-06,2.0
341,2583,Sneakers,Footwear,6818.0,4.0,4.0,26181.12,Mumbai,West,Puma Store B,Store,XL,Unknown,2023-08-02,4.0
342,3145,Sneakers,Footwear,9555.0,1.0,17.0,7930.65,Pune,North,Puma Store B,Online,S,Unknown,2023-10-16,3.0
343,2852,Shorts,Apparel,2347.0,4.0,1.0,9294.12,Delhi,Unknown,Puma Store C,Store,M,Cash,2023-04-23,4.0
346,1837,Cap,Accessories,1622.0,2.0,17.0,2692.52,Pune,West,Puma Store B,Online,M,Cash,,2.0
347,2910,Unknown,Accessories,1869.0,1.0,17.0,1551.27,Pune,West,Puma Store B,Store,XL,Cash,2023-08-27,4.0
348,2013,Running Shoes,Footwear,9631.0,1.0,15.0,7030.63,Bangalore,South,Puma Store A,Online,XL,UPI,2023-09-01,3.0
351,3640,Jacket,Apparel,1689.0,2.0,13.0,2938.86,Mumbai,South,Puma Store C,Store,M,UPI,2023-07-22,4.0
352,,Jacket,Apparel,2561.0,2.0,1.0,5070.78,Bangalore,South,Puma Store A,Online,L,UPI,2023-03-05,2.0
,3650,Sneakers,Footwear,8028.0,4.0,19.0,26010.72,Unknown,South,Puma Store C,Store,XL,Card,2023-07-31,5.0
355,4568,Unknown,Footwear,7675.0,4.0,1.0,30393.0,Unknown,North,Unknown,Store,S,Cash,2023-09-23,4.0
356,3620,Unknown,Footwear,11833.0,3.0,7.0,33014.07,Hyderabad,South,Puma Store A,Store,S,Cash,2023-11-17,3.0
359,2945,Running Shoes,Footwear,6589.0,4.0,21.0,20821.24,Unknown,North,Unknown,Store,Unknown,UPI,2023-06-04,3.0
,2807,T-shirt,Apparel,2160.0,3.0,11.0,5767.2,Pune,South,Puma Store C,Online,Unknown,Card,2023-03-11,3.0
363,3799,Shorts,Apparel,4387.0,4.0,13.0,15266.76,Unknown,South,Puma Store A,Online,XL,UPI,2023-02-26,3.0
364,2686,Jacket,Apparel,1194.0,2.0,12.0,2101.44,Hyderabad,South,Puma Store B,Online,L,UPI,2023-10-28,1.0
365,1037,Running Shoes,Footwear,7584.0,4.0,17.0,25178.88,Hyderabad,North,Puma Store A,Store,M,UPI,2023-03-20,2.0
366,,Shorts,Apparel,1689.0,3.0,13.0,4408.29,Hyderabad,South,Puma Store A,Online,M,Cash,,2.0
367,1570,Unknown,Apparel,2685.0,2.0,1.0,5316.3,Mumbai,West,Puma Store B,Online,L,UPI,2023-04-06,4.0
369,,Unknown,Footwear,5344.0,4.0,15.0,17955.84,Hyderabad,South,Puma Store B,Online,S,UPI,2023-03-22,2.0
370,3062,Sneakers,Footwear,6032.0,1.0,15.0,5127.2,Pune,South,Puma Store A,Online,Unknown,Card,2023-04-25,3.0
372,3363,Jacket,Apparel,1802.0,3.0,13.0,4703.22,Bangalore,South,Unknown,Store,Unknown,Unknown,2023-02-23,3.0
373,2784,Sneakers,Footwear,5708.0,4.0,25.0,17124.0,Delhi,Unknown,Puma Store B,Store,M,Cash,2023-10-02,5.0
374,4606,Jacket,Apparel,3750.0,4.0,15.0,12750.0,Delhi,Unknown,Puma Store A,Online,L,UPI,2023-12-12,3.0
375,2428,Unknown,Accessories,1444.0,2.0,18.0,2368.1600000000003,Hyderabad,South,Puma Store A,Online,XL,Cash,2023-05-05,2.0
377,3920,Sneakers,Footwear,9584.0,1.0,15.0,8146.4,Hyderabad,North,Puma Store B,Store,XL,Card,2023-10-09,4.0
378,3191,Jacket,Apparel,4679.0,2.0,22.0,7299.240000000001,Hyderabad,South,Puma Store B,Store,Unknown,Card,2023-02-20,3.0
,1060,Sneakers,Footwear,9563.0,3.0,18.0,23524.980000000003,Mumbai,North,Puma Store C,Online,Unknown,Card,2023-10-18,3.0
381,3395,Shorts,Apparel,1806.0,4.0,19.0,5851.4400000000005,Unknown,West,Puma Store C,Store,XL,Cash,2023-08-18,3.0
382,2110,Cap,Accessories,1103.0,3.0,3.0,3209.73,Delhi,Unknown,Puma Store B,Online,XL,Card,2023-12-02,2.0
,4412,Running Shoes,Footwear,3215.0,1.0,0.0,3215.0,Unknown,North,Puma Store A,Online,L,Card,2023-12-28,3.0
384,4756,Running Shoes,Footwear,4951.0,1.0,5.0,4703.45,Bangalore,Unknown,Puma Store A,Store,M,UPI,2023-06-11,1.0
385,4052,Jacket,Apparel,1373.0,3.0,4.0,3954.24,Hyderabad,North,Puma Store C,Online,L,Card,,4.0
,3035,Jacket,Unknown,1214.0,4.0,10.0,4370.400000000001,Hyderabad,West,Puma Store A,Store,Unknown,Cash,,4.0
389,1838,T-shirt,Apparel,4327.0,2.0,18.0,7096.280000000001,Mumbai,West,Puma Store A,Online,XL,Unknown,2023-05-10,3.0
390,4655,Sneakers,Footwear,9113.0,3.0,22.0,21324.42,Bangalore,West,Puma Store C,Store,XL,Card,2023-02-05,5.0
392,4270,Running Shoes,Footwear,9954.0,1.0,9.0,9058.14,Mumbai,North,Puma Store A,Store,XL,Card,2023-05-15,3.0
393,4705,Cap,Accessories,1450.0,1.0,26.0,1073.0,Pune,North,Puma Store A,Online,XL,Card,,2.0
394,1877,Shorts,Apparel,1380.0,3.0,29.0,2939.4,Pune,South,Puma Store B,Store,XL,Cash,2023-08-25,2.0
395,3614,Unknown,Footwear,9811.0,4.0,4.0,37674.24,Hyderabad,South,Puma Store A,Store,Unknown,UPI,2023-06-11,4.0
397,2709,T-shirt,Apparel,3776.0,2.0,5.0,7174.4,Mumbai,Unknown,Puma Store C,Store,S,Cash,2023-03-12,3.0
398,3369,Cap,Unknown,1866.0,3.0,22.0,4366.4400000000005,Delhi,West,Puma Store B,Store,S,Cash,2023-11-19,3.0
399,3229,Running Shoes,Footwear,11623.0,2.0,19.0,18829.26,Delhi,West,Unknown,Unknown,Unknown,Cash,2023-01-09,4.0
400,3267,Sneakers,Footwear,3781.0,2.0,22.0,5898.360000000001,Delhi,South,Puma Store C,Store,M,Cash,2023-09-06,2.0
402,,Jacket,Apparel,2152.0,3.0,21.0,5100.24,Pune,South,Puma Store B,Store,XL,Card,2023-07-12,3.0
404,4417,Unknown,Apparel,800.0,2.0,2.0,1568.0,Delhi,North,Unknown,Store,XL,UPI,2023-12-03,1.0
405,,Jacket,Apparel,3108.0,4.0,19.0,10069.92,Pune,West,Puma Store A,Store,XL,Cash,2023-08-15,2.0
406,3865,Running Shoes,Footwear,7509.0,1.0,25.0,5631.75,Delhi,South,Puma Store B,Online,S,UPI,2023-08-26,5.0
407,4812,Jacket,Apparel,2407.0,1.0,5.0,2286.65,Mumbai,West,Puma Store A,Online,Unknown,Card,,5.0
408,,T-shirt,Apparel,1393.0,3.0,15.0,4011.84,Unknown,West,Puma Store B,Online,XL,Card,2023-10-03,1.0
410,4610,Running Shoes,Footwear,9426.0,1.0,0.0,9426.0,Bangalore,West,Puma Store A,Store,Unknown,Cash,2023-10-30,3.0
411,3965,Shorts,Unknown,4251.0,1.0,23.0,3273.27,Unknown,Unknown,Puma Store B,Store,S,Card,2023-08-21,2.0
412,1356,T-shirt,Apparel,1644.0,1.0,5.0,1561.8,Hyderabad,South,Puma Store B,Store,M,Unknown,2023-11-29,3.0
413,1211,Jacket,Apparel,2665.0,1.0,13.0,2318.55,Delhi,Unknown,Puma Store B,Online,S,Cash,2023-04-29,3.0
414,1054,Running Shoes,Footwear,10548.0,4.0,10.0,37972.8,Bangalore,South,Puma Store C,Store,Unknown,UPI,2023-03-15,4.0
,4500,T-shirt,Apparel,1774.0,3.0,9.0,4843.02,Pune,West,Puma Store C,Store,XL,Card,2023-03-27,5.0
417,2974,T-shirt,Apparel,3816.0,1.0,26.0,2823.84,Hyderabad,West,Puma Store A,Store,S,Cash,2023-12-26,2.0
418,2390,T-shirt,Apparel,961.0,4.0,0.0,3844.0,Bangalore,West,Puma Store C,Online,XL,Card,2023-10-03,1.0
419,1361,T-shirt,Apparel,4368.0,1.0,17.0,3625.44,Bangalore,West,Puma Store A,Store,S,Card,2023-10-06,5.0
420,3240,Running Shoes,Footwear,11879.0,4.0,28.0,34211.52,Mumbai,Unknown,Puma Store A,Store,S,UPI,2023-09-23,3.0
421,2449,Running Shoes,Footwear,3836.0,3.0,0.0,11508.0,Unknown,Unknown,Puma Store C,Store,S,UPI,2023-07-28,3.0
422,3770,Cap,Unknown,727.0,1.0,25.0,545.25,Hyderabad,South,Puma Store B,Store,M,Cash,2023-06-07,1.0
424,4945,Jacket,Unknown,3787.0,3.0,23.0,8747.97,Pune,South,Puma Store A,Store,Unknown,Unknown,2023-12-29,4.0
425,3271,Sneakers,Footwear,4868.0,2.0,15.0,6912.56,Delhi,West,Puma Store C,Store,L,Cash,2023-06-02,4.0
,4896,Sneakers,Footwear,3866.0,1.0,15.0,3286.1,Hyderabad,North,Puma Store A,Online,L,Cash,2023-10-07,1.0
427,1247,Sneakers,Footwear,9451.0,1.0,11.0,8411.39,Mumbai,West,Puma Store B,Store,M,UPI,2023-05-26,1.0
429,3332,Shorts,Apparel,2636.0,4.0,4.0,10122.24,Pune,North,Puma Store A,Store,M,Card,2023-12-19,3.0
430,4638,Sneakers,Footwear,10494.0,2.0,15.0,15111.36,Pune,North,Puma Store C,Online,M,UPI,,2.0
431,2848,T-shirt,Apparel,803.0,4.0,4.0,3083.52,Bangalore,North,Puma Store A,Store,S,Unknown,,2.0
432,2607,Shorts,Apparel,953.0,2.0,25.0,1429.5,Pune,South,Puma Store B,Store,XL,Cash,2023-04-03,3.0
433,2419,Shorts,Apparel,3383.0,3.0,28.0,7307.28,Hyderabad,West,Puma Store B,Unknown,XL,Cash,2023-10-13,5.0
434,,Sneakers,Footwear,6622.0,4.0,28.0,19071.36,Delhi,West,Puma Store C,Unknown,S,UPI,2023-12-31,1.0
435,3692,T-shirt,Apparel,844.0,4.0,20.0,2700.8,Pune,South,Puma Store A,Online,XL,Card,2023-10-12,2.0
436,1869,Shorts,Apparel,2434.0,2.0,20.0,3894.4,Pune,North,Puma Store B,Unknown,XL,UPI,2023-10-08,4.0
437,2066,T-shirt,Apparel,2372.0,3.0,1.0,7044.84,Bangalore,South,Puma Store B,Online,M,UPI,2023-10-05,3.0
438,4758,Shorts,Apparel,4651.0,3.0,15.0,11301.93,Mumbai,South,Puma Store A,Online,S,UPI,2023-08-18,2.0
439,,Running Shoes,Unknown,11712.0,1.0,27.0,8549.76,Pune,North,Puma Store B,Store,S,UPI,,4.0
444,2793,Running Shoes,Footwear,10546.0,2.0,25.0,15819.0,Pune,North,Puma Store C,Online,XL,Card,2023-07-12,3.0
446,2002,Sneakers,Footwear,6273.0,1.0,27.0,4579.29,Delhi,South,Puma Store A,Online,XL,Card,,2.0
447,4607,Shorts,Apparel,1006.0,3.0,16.0,2535.12,Delhi,North,Puma Store B,Unknown,L,UPI,2023-02-22,5.0
448,1413,Running Shoes,Footwear,7905.0,2.0,12.0,13912.8,Unknown,North,Unknown,Online,XL,UPI,2023-05-30,4.0
449,2508,Cap,Accessories,1295.0,3.0,2.0,3807.3,Pune,West,Puma Store C,Unknown,Unknown,UPI,2023-09-12,1.0
450,1175,Sneakers,Footwear,8176.0,3.0,10.0,22075.2,Mumbai,South,Puma Store A,Store,M,Card,2023-08-25,2.0
451,3683,T-shirt,Apparel,1433.0,4.0,2.0,5617.36,Delhi,West,Puma Store C,Online,S,Unknown,2023-11-21,4.0
452,3350,Shorts,Apparel,2547.0,2.0,13.0,4431.78,Pune,South,Puma Store A,Online,S,UPI,2023-05-12,4.0
456,4647,Shorts,Apparel,4360.0,2.0,1.0,8632.8,Mumbai,South,Puma Store C,Online,S,UPI,2023-09-01,2.0
457,3654,T-shirt,Apparel,3320.0,2.0,3.0,6440.8,Pune,West,Puma Store C,Store,M,Card,2023-05-29,4.0
,4541,Cap,Unknown,1476.0,1.0,10.0,1328.4,Mumbai,Unknown,Puma Store A,Store,XL,Card,2023-05-30,1.0
459,2332,Running Shoes,Footwear,10403.0,3.0,11.0,27776.01,Delhi,West,Puma Store C,Online,M,Unknown,2023-12-13,5.0
460,2034,Sneakers,Footwear,7596.0,1.0,10.0,6836.400000000001,Pune,South,Puma Store B,Online,XL,Card,2023-03-28,2.0
461,1809,T-shirt,Apparel,2039.0,1.0,11.0,1814.71,Mumbai,West,Puma Store C,Store,M,UPI,2023-08-23,1.0
462,4606,Running Shoes,Footwear,11085.0,3.0,28.0,23943.6,Bangalore,West,Puma Store B,Store,XL,UPI,,2.0
463,3875,Jacket,Apparel,3739.0,3.0,13.0,9758.79,Pune,West,Puma Store A,Store,XL,Card,2023-11-24,2.0
464,3853,Shorts,Apparel,2610.0,3.0,25.0,5872.5,Unknown,North,Unknown,Unknown,S,UPI,2023-09-03,4.0
465,2545,Sneakers,Footwear,9680.0,3.0,1.0,28749.6,Bangalore,South,Puma Store C,Store,L,Cash,2023-12-18,4.0
,4016,Shorts,Unknown,1279.0,1.0,6.0,1202.26,Mumbai,South,Puma Store B,Unknown,S,Unknown,,3.0
,2599,Cap,Unknown,1446.0,2.0,23.0,2226.84,Pune,North,Puma Store B,Store,M,Card,2023-05-28,3.0
468,3806,Running Shoes,Footwear,6291.0,2.0,9.0,11449.62,Pune,West,Puma Store C,Online,M,Cash,2023-08-03,2.0
469,1560,Shorts,Apparel,3549.0,1.0,7.0,3300.57,Pune,South,Unknown,Unknown,S,Cash,2023-08-01,5.0
471,4726,Sneakers,Unknown,7344.0,4.0,0.0,29376.0,Hyderabad,North,Puma Store A,Online,XL,UPI,2023-04-14,4.0
472,3823,Jacket,Apparel,4179.0,1.0,28.0,3008.88,Mumbai,West,Puma Store B,Store,M,UPI,2023-06-05,1.0
474,4029,Jacket,Unknown,2086.0,2.0,7.0,3879.96,Bangalore,South,Puma Store C,Online,S,Card,2023-10-28,1.0
475,4740,Shorts,Apparel,3029.0,2.0,6.0,5694.52,Bangalore,Unknown,Puma Store B,Store,S,UPI,2023-09-27,1.0
476,4516,Jacket,Apparel,2095.0,3.0,23.0,4839.45,Delhi,South,Puma Store B,Online,L,Card,2023-05-11,2.0
478,3918,T-shirt,Apparel,2958.0,1.0,28.0,2129.76,Delhi,South,Puma Store A,Store,S,UPI,2023-05-31,3.0
479,,Unknown,Apparel,4909.0,2.0,21.0,7756.22,Delhi,West,Puma Store B,Store,M,Card,,4.0
480,1719,Running Shoes,Footwear,4784.0,3.0,4.0,13777.92,Hyderabad,North,Puma Store B,Store,M,UPI,2023-12-25,3.0
481,1459,Cap,Unknown,1799.0,2.0,17.0,2986.34,Delhi,South,Puma Store B,Store,S,Card,2023-01-14,4.0
483,1934,Sneakers,Footwear,11138.0,4.0,28.0,32077.44,Delhi,West,Puma Store B,Online,Unknown,Cash,2023-12-06,2.0
484,4463,Cap,Accessories,1860.0,1.0,2.0,1822.8,Unknown,West,Puma Store A,Store,L,UPI,2023-10-09,3.0
,1945,Sneakers,Footwear,3079.0,2.0,30.0,4310.599999999999,Bangalore,South,Puma Store A,Online,XL,Card,2023-10-20,2.0
488,1145,T-shirt,Apparel,1736.0,4.0,11.0,6180.16,Bangalore,South,Puma Store B,Store,XL,Cash,2023-12-29,5.0
491,4366,Cap,Unknown,1536.0,2.0,17.0,2549.76,Hyderabad,North,Puma Store A,Unknown,S,Cash,2023-05-14,2.0
492,2021,Jacket,Apparel,3362.0,3.0,13.0,8774.82,Hyderabad,West,Puma Store B,Online,M,Card,2023-12-27,1.0
493,2436,Sneakers,Footwear,4569.0,4.0,29.0,12975.96,Bangalore,South,Puma Store B,Online,M,UPI,2023-05-29,5.0
494,3791,Shorts,Apparel,3148.0,3.0,9.0,8594.04,Unknown,North,Puma Store A,Store,L,Unknown,2023-10-24,2.0
,1116,Unknown,Footwear,5148.0,2.0,4.0,9884.16,Delhi,Unknown,Puma Store A,Online,L,Card,2023-04-14,1.0
497,,Running Shoes,Footwear,4647.0,2.0,15.0,9108.12,Bangalore,North,Puma Store C,Store,L,Unknown,2023-11-30,1.0
498,2476,Sneakers,Footwear,11252.0,1.0,4.0,10801.92,Delhi,North,Puma Store C,Store,L,Cash,2023-01-18,4.0
499,2490,Shorts,Apparel,4565.0,4.0,28.0,13147.2,Pune,West,Puma Store C,Store,XL,UPI,2023-08-31,1.0
500,2995,Running Shoes,Footwear,10878.0,1.0,12.0,9572.64,Hyderabad,North,Unknown,Store,L,UPI,2023-01-01,3.0
,3378,T-shirt,Apparel,2554.0,3.0,6.0,7202.28,Pune,West,Puma Store B,Online,L,Cash,2023-10-28,1.0
502,2417,Shorts,Unknown,3269.0,4.0,15.0,12029.92,Mumbai,North,Puma Store B,Store,S,UPI,,3.0
503,4685,Sneakers,Footwear,10891.0,1.0,9.0,9910.81,Hyderabad,South,Puma Store A,Store,M,Card,,3.0
504,4466,Cap,Accessories,1548.0,4.0,22.0,4829.76,Bangalore,West,Puma Store A,Store,Unknown,Cash,2023-09-07,3.0
505,4759,Jacket,Apparel,3542.0,3.0,15.0,8394.54,Bangalore,West,Puma Store C,Store,M,UPI,2023-04-21,1.0
507,1429,T-shirt,Apparel,2923.0,3.0,15.0,8681.31,Hyderabad,North,Puma Store A,Store,M,Cash,2023-07-24,5.0
508,4542,Sneakers,Footwear,11285.0,1.0,11.0,10043.65,Mumbai,North,Puma Store A,Online,XL,Cash,2023-09-12,2.0
509,4693,Unknown,Footwear,11016.0,2.0,26.0,16303.68,Mumbai,South,Puma Store B,Store,L,Cash,2023-08-05,1.0
511,1152,Sneakers,Footwear,4809.0,2.0,19.0,7790.580000000001,Mumbai,South,Puma Store C,Store,S,UPI,2023-07-02,2.0
513,2409,Unknown,Apparel,2950.0,1.0,2.0,2891.0,Pune,Unknown,Puma Store C,Online,S,Card,,5.0
514,1453,Shorts,Apparel,1775.0,3.0,27.0,3887.25,Bangalore,South,Puma Store A,Store,L,Card,,1.0
515,4903,Shorts,Apparel,3815.0,3.0,1.0,11330.55,Delhi,North,Puma Store B,Store,M,UPI,,1.0
516,2611,Running Shoes,Footwear,11812.0,1.0,24.0,8977.12,Pune,North,Puma Store B,Store,M,Card,2023-12-18,4.0
519,1731,Cap,Accessories,1785.0,2.0,13.0,3105.9,Hyderabad,South,Puma Store A,Store,L,UPI,2023-07-31,3.0
520,2447,Jacket,Apparel,1996.0,4.0,28.0,5748.48,Mumbai,North,Puma Store C,Store,M,Cash,2023-05-28,3.0
523,2288,T-shirt,Apparel,2362.0,4.0,6.0,8881.119999999999,Hyderabad,North,Puma Store A,Store,M,Card,2023-04-01,3.0
524,2990,Sneakers,Footwear,9571.0,2.0,6.0,17993.48,Mumbai,North,Puma Store B,Online,S,Cash,2023-03-08,1.0
,3786,Running Shoes,Footwear,10992.0,4.0,11.0,39131.52,Delhi,North,Puma Store A,Online,S,Card,2023-04-08,2.0
526,4663,Sneakers,Footwear,3355.0,4.0,13.0,11675.4,Hyderabad,North,Puma Store A,Store,XL,Card,2023-09-19,2.0
531,3545,Sneakers,Unknown,9140.0,3.0,8.0,25226.4,Bangalore,South,Puma Store A,Online,S,Card,2023-12-15,4.0
533,3412,Cap,Accessories,1568.0,4.0,1.0,6209.28,Hyderabad,North,Puma Store A,Store,L,UPI,2023-07-27,1.0
535,3209,Cap,Accessories,1295.0,3.0,14.0,3341.1,Mumbai,Unknown,Puma Store A,Store,S,Unknown,2023-06-04,2.0
,4804,T-shirt,Apparel,2683.0,2.0,7.0,4990.38,Hyderabad,North,Puma Store B,Store,Unknown,UPI,2023-02-12,5.0
539,1539,Jacket,Apparel,3932.0,4.0,17.0,13054.24,Mumbai,Unknown,Puma Store B,Online,L,Cash,2023-01-15,1.0
541,1848,Unknown,Apparel,1318.0,3.0,7.0,3677.22,Delhi,South,Puma Store A,Unknown,M,Card,2023-06-01,3.0
546,3002,Cap,Accessories,1216.0,1.0,4.0,1167.36,Hyderabad,West,Puma Store B,Online,M,Card,2023-11-17,4.0
547,2416,Sneakers,Footwear,3255.0,2.0,10.0,5859.0,Delhi,South,Puma Store A,Online,S,Card,2023-06-05,3.0
548,3869,T-shirt,Apparel,2461.0,3.0,17.0,6127.889999999999,Mumbai,West,Puma Store B,Store,S,UPI,2023-07-07,4.0
549,1607,T-shirt,Apparel,2159.0,1.0,16.0,1813.56,Delhi,North,Puma Store B,Online,XL,Cash,2023-09-08,2.0
550,1736,Running Shoes,Footwear,3838.0,1.0,4.0,3684.48,Bangalore,South,Puma Store C,Online,XL,Cash,2023-11-30,5.0
551,2147,Shorts,Apparel,4663.0,1.0,7.0,4336.59,Delhi,West,Puma Store A,Unknown,XL,Unknown,2023-11-26,1.0
552,4575,T-shirt,Apparel,925.0,1.0,6.0,869.5,Mumbai,South,Puma Store B,Online,L,Card,2023-05-01,5.0
553,4850,Shorts,Apparel,1493.0,4.0,13.0,5195.64,Bangalore,Unknown,Puma Store A,Store,L,Card,,4.0
554,4116,Jacket,Apparel,4509.0,4.0,29.0,12805.56,Hyderabad,North,Puma Store B,Store,L,UPI,2023-08-27,3.0
